document_id,term,term_type,frequency,frequency_score,first_position,last_position,distance_from_start,distance_from_end,earliness_score,persistence_score,relevance_score,extended_relevance_score,relevance_class,document_frequency,idf,phrase_boost,concept_weight
L13,e.g.,unigram,2,0.034483,0.343447,0.347321,0.343447,0.652679,0.656553,0.003873,0.345518,0.211921,medium,5,2.041453874828161,1.0,0.43262694660745876
L13,easy,unigram,1,0.017241,0.280826,0.280826,0.280826,0.719174,0.719174,0.0,0.368208,0.222649,medium,5,2.041453874828161,1.0,0.4545276637766153
L13,eat,unigram,1,0.017241,0.101356,0.101356,0.101356,0.898644,0.898644,0.0,0.457943,0.27649,medium,8,1.6359887667199966,1.0,0.45233453411041186
L13,edge,unigram,2,0.034483,0.437702,0.468689,0.437702,0.531311,0.562298,0.030988,0.298391,0.191779,medium,2,2.734601055388106,1.0,0.5244390558012756
L13,end,unigram,5,0.086207,0.179471,0.982569,0.179471,0.017431,0.820529,0.803099,0.453368,0.521571,medium,10,1.4353180712578455,1.0,0.7486202817440257
L13,entailment,unigram,1,0.017241,0.213041,0.213041,0.213041,0.786959,0.786959,0.0,0.4021,0.242984,medium,3,2.4469189829363254,1.0,0.5945621621498001
L13,entire,unigram,1,0.017241,0.771465,0.771465,0.771465,0.228535,0.228535,0.0,0.122888,0.075457,medium,6,1.8873031950009027,1.0,0.14241023718518311
L13,entity,unigram,7,0.12069,0.228535,0.885087,0.228535,0.114913,0.771465,0.656553,0.446078,0.476681,medium,8,1.6359887667199966,1.0,0.7798447613088547
L13,entry,unigram,3,0.051724,0.310523,0.342156,0.310523,0.657844,0.689477,0.031633,0.370601,0.237023,medium,4,2.2237754316221157,1.0,0.5270859241293687
L13,environment,unigram,2,0.034483,0.711427,0.712718,0.711427,0.287282,0.288573,0.001291,0.161528,0.100752,medium,2,2.734601055388106,1.0,0.2755165255324625
L13,equal,unigram,1,0.017241,0.78244,0.78244,0.78244,0.21756,0.21756,0.0,0.117401,0.072164,medium,3,2.4469189829363254,1.0,0.176579461484617
L13,error,unigram,2,0.034483,0.663008,0.984506,0.663008,0.015494,0.336992,0.321498,0.185737,0.21134,medium,6,1.8873031950009027,1.0,0.3988626572314908
L13,essay,unigram,3,0.051724,0.396385,0.986443,0.396385,0.013557,0.603615,0.590058,0.32767,0.378792,medium,2,2.734601055388106,1.0,1.0358450029725716
L13,evaluate,unigram,3,0.051724,0.502905,0.973531,0.502905,0.026469,0.497095,0.470626,0.27441,0.311006,medium,3,2.4469189829363254,1.0,0.7610064852070948
L13,evaluating,unigram,1,0.017241,0.652034,0.652034,0.652034,0.347966,0.347966,0.0,0.182604,0.111286,medium,3,2.4469189829363254,1.0,0.2723078259350519
L13,evaluation,unigram,4,0.068966,0.65397,0.983215,0.65397,0.016785,0.34603,0.329245,0.207498,0.230169,medium,8,1.6359887667199966,1.0,0.3765538984471749
L13,event,unigram,2,0.034483,0.828922,0.859264,0.828922,0.140736,0.171078,0.030342,0.10278,0.074219,medium,7,1.7537718023763802,1.0,0.13016318940057256
L13,extended,unigram,1,0.017241,0.616527,0.616527,0.616527,0.383473,0.383473,0.0,0.200357,0.121939,medium,2,2.734601055388106,1.0,0.3334545180929703
L13,extraction,unigram,1,0.017241,0.246611,0.246611,0.246611,0.753389,0.753389,0.0,0.385315,0.232913,medium,8,1.6359887667199966,1.0,0.3810430516230546
L13,extrinsic,unigram,2,0.034483,0.658489,0.980633,0.658489,0.019367,0.341511,0.322143,0.187997,0.212889,medium,2,2.734601055388106,1.0,0.5821664840805185
L13,eye,unigram,1,0.017241,0.70949,0.70949,0.70949,0.29051,0.29051,0.0,0.153876,0.09405,medium,3,2.4469189829363254,1.0,0.23013273034516138
L13,fall,unigram,3,0.051724,0.174306,0.287928,0.174306,0.712072,0.825694,0.113622,0.438709,0.302484,medium,3,2.4469189829363254,1.0,0.7401538416345114
L13,fast,unigram,2,0.034483,0.172369,0.182053,0.172369,0.817947,0.827631,0.009684,0.431057,0.264987,medium,5,2.041453874828161,1.0,0.5409587379290899
L13,fij,unigram,1,0.017241,0.846998,0.846998,0.846998,0.153002,0.153002,0.0,0.085122,0.052797,medium,2,2.734601055388106,1.0,0.14437873192132583
L13,filbert,unigram,1,0.017241,0.123951,0.123951,0.123951,0.876049,0.876049,0.0,0.446645,0.269711,medium,2,2.734601055388106,1.0,0.7375519852497815
L13,find,unigram,2,0.034483,0.321498,0.797289,0.321498,0.202711,0.678502,0.475791,0.356493,0.360081,medium,11,1.3483066942682158,1.0,0.4854996227787934
L13,finnish,unigram,1,0.017241,0.260813,0.260813,0.260813,0.739187,0.739187,0.0,0.378214,0.228653,medium,2,2.734601055388106,1.0,0.6252747351176566
L13,fish,unigram,1,0.017241,0.064558,0.064558,0.064558,0.935442,0.935442,0.0,0.476342,0.287529,medium,2,2.734601055388106,1.0,0.7862771068546868
L13,flight,unigram,1,0.017241,0.111685,0.111685,0.111685,0.888315,0.888315,0.0,0.452778,0.273391,medium,4,2.2237754316221157,1.0,0.6079601890266018
L13,fly,unigram,2,0.034483,0.047127,0.153002,0.047127,0.846998,0.952873,0.105875,0.493678,0.331417,top,2,2.734601055388106,1.0,0.9062932779735601
L13,form,unigram,2,0.034483,0.007747,0.036798,0.007747,0.963202,0.992253,0.029051,0.513368,0.320184,top,7,1.7537718023763802,1.0,0.5615296707720789
L13,francisco,unigram,1,0.017241,0.229826,0.229826,0.229826,0.770174,0.770174,0.0,0.393708,0.237949,medium,4,2.2237754316221157,1.0,0.5291451401790508
L13,frequency,unigram,2,0.034483,0.511943,0.959329,0.511943,0.040671,0.488057,0.447385,0.26127,0.294426,medium,6,1.8873031950009027,1.0,0.5556711304913359
L13,function,unigram,1,0.017241,0.615881,0.615881,0.615881,0.384119,0.384119,0.0,0.20068,0.122132,medium,8,1.6359887667199966,1.0,0.19980658005704663
L13,gather,unigram,1,0.017241,0.801808,0.801808,0.801808,0.198192,0.198192,0.0,0.107717,0.066354,medium,2,2.734601055388106,1.0,0.1814517184292224
L13,generation,unigram,1,0.017241,0.393802,0.393802,0.393802,0.606198,0.606198,0.0,0.311719,0.188756,medium,2,2.734601055388106,1.0,0.5161723568108374
L13,genre,unigram,1,0.017241,0.142673,0.142673,0.142673,0.857327,0.857327,0.0,0.437284,0.264095,medium,5,2.041453874828161,1.0,0.5391377610727432
L13,german,unigram,1,0.017241,0.261459,0.261459,0.261459,0.738541,0.738541,0.0,0.377891,0.228459,medium,2,2.734601055388106,1.0,0.6247442225129113
L13,give,unigram,1,0.017241,0.48612,0.48612,0.48612,0.51388,0.51388,0.0,0.265561,0.161061,medium,13,1.1941560144409573,1.0,0.19233196184187504
L13,glass,unigram,1,0.017241,0.632666,0.632666,0.632666,0.367334,0.367334,0.0,0.192288,0.117097,medium,3,2.4469189829363254,1.0,0.2865268721448949
L13,gloss,unigram,8,0.137931,0.276953,0.641059,0.276953,0.358941,0.723047,0.364106,0.430489,0.381318,medium,2,2.734601055388106,1.0,1.042752605238482
L13,grammatical,unigram,1,0.017241,0.880568,0.880568,0.880568,0.119432,0.119432,0.0,0.068337,0.042726,bottom,6,1.8873031950009027,1.0,0.08063691630960856
L13,graph,unigram,1,0.017241,0.440284,0.440284,0.440284,0.559716,0.559716,0.0,0.288479,0.174811,medium,4,2.2237754316221157,1.0,0.3887404069772937
L13,grow,unigram,1,0.017241,0.163331,0.163331,0.163331,0.836669,0.836669,0.0,0.426955,0.257897,medium,2,2.734601055388106,1.0,0.7052454083814264
L13,guess,unigram,1,0.017241,0.73725,0.73725,0.73725,0.26275,0.26275,0.0,0.139996,0.085722,medium,2,2.734601055388106,1.0,0.23441547166997925
L13,h20,unigram,2,0.034483,0.130407,0.143964,0.130407,0.856036,0.869593,0.013557,0.452038,0.278738,medium,2,2.734601055388106,1.0,0.7622372289767699
L13,hand,unigram,3,0.051724,0.356359,0.722402,0.356359,0.277598,0.643641,0.366043,0.347683,0.323595,medium,8,1.6359887667199966,1.0,0.5293977849667574
L13,harris,unigram,2,0.034483,0.708199,0.877986,0.708199,0.122014,0.291801,0.169787,0.163142,0.15227,medium,2,2.734601055388106,1.0,0.4163977027039469
L13,hazelnut,unigram,1,0.017241,0.124597,0.124597,0.124597,0.875403,0.875403,0.0,0.446322,0.269518,medium,2,2.734601055388106,1.0,0.7370242072460915
L13,help,unigram,2,0.034483,0.861201,0.865074,0.861201,0.134926,0.138799,0.003873,0.086641,0.056595,medium,9,1.5306282510621703,1.0,0.08662590586886353
L13,hierarchy,unigram,11,0.189655,0.220142,0.55326,0.220142,0.44674,0.779858,0.333118,0.484757,0.409755,medium,2,2.734601055388106,1.0,1.1205164554505533
L13,high,unigram,3,0.051724,0.46417,0.72111,0.46417,0.27889,0.53583,0.25694,0.293777,0.258521,medium,9,1.5306282510621703,1.0,0.3956995460928433
L13,hill,unigram,4,0.068966,0.510652,0.530665,0.510652,0.469335,0.489348,0.020013,0.279157,0.180394,medium,3,2.4469189829363254,1.0,0.44140950300781545
L13,hit,unigram,1,0.017241,0.044545,0.044545,0.044545,0.955455,0.955455,0.0,0.486348,0.293533,medium,3,2.4469189829363254,1.0,0.7182514698182484
L13,hold,unigram,1,0.017241,0.020658,0.020658,0.020658,0.979342,0.979342,0.0,0.498291,0.300699,top,4,2.2237754316221157,1.0,0.6686870485133385
L13,homonymy,unigram,2,0.034483,0.034216,0.052292,0.034216,0.947708,0.965784,0.018076,0.500134,0.308951,top,2,2.734601055388106,1.0,0.8448577306632107
L13,hospital,unigram,1,0.017241,0.084571,0.084571,0.084571,0.915429,0.915429,0.0,0.466335,0.281525,medium,3,2.4469189829363254,1.0,0.6888688666711491
L13,hot,unigram,1,0.017241,0.174952,0.174952,0.174952,0.825048,0.825048,0.0,0.421145,0.254411,medium,4,2.2237754316221157,1.0,0.5657529313344141
L13,human,unigram,3,0.051724,0.655907,0.97805,0.655907,0.02195,0.344093,0.322143,0.197909,0.220561,medium,8,1.6359887667199966,1.0,0.36083531837652916
L13,hypernyms,unigram,2,0.034483,0.34603,0.641704,0.34603,0.358296,0.65397,0.295675,0.344227,0.298687,medium,2,2.734601055388106,1.0,0.8167897854307072
L13,hyponym,unigram,7,0.12069,0.187218,0.233699,0.187218,0.766301,0.812782,0.046482,0.466736,0.306055,medium,2,2.734601055388106,1.0,0.8369383260068068
L13,identical,unigram,2,0.034483,0.138154,0.712072,0.138154,0.287928,0.861846,0.573919,0.448165,0.444523,medium,4,2.2237754316221157,1.0,0.9885193261909577
L13,identity,unigram,1,0.017241,0.442866,0.442866,0.442866,0.557134,0.557134,0.0,0.287188,0.174037,medium,4,2.2237754316221157,1.0,0.38701920479321816
L13,idf,unigram,1,0.017241,0.816656,0.816656,0.816656,0.183344,0.183344,0.0,0.100293,0.0619,medium,3,2.4469189829363254,1.0,0.15146428504375853
L13,include,unigram,1,0.017241,0.210458,0.210458,0.210458,0.789542,0.789542,0.0,0.403392,0.243759,medium,7,1.7537718023763802,1.0,0.4274976607754641
L13,independent,unigram,2,0.034483,0.830213,0.834732,0.830213,0.165268,0.169787,0.004519,0.102135,0.066085,medium,3,2.4469189829363254,1.0,0.16170464098734708
L13,individual,unigram,1,0.017241,0.225952,0.225952,0.225952,0.774048,0.774048,0.0,0.395645,0.239111,medium,4,2.2237754316221157,1.0,0.5317291672305957
L13,inflect,unigram,1,0.017241,0.01162,0.01162,0.01162,0.98838,0.98838,0.0,0.50281,0.30341,top,2,2.734601055388106,1.0,0.8297053062153054
L13,information,unigram,30,0.517241,0.054874,0.969658,0.054874,0.030342,0.945126,0.914784,0.731184,0.764869,top,10,1.4353180712578455,1.0,1.097830297844917
L13,information retrieval,domain_phrase,3,0.051724,0.048418,0.372498,0.048418,0.627502,0.951582,0.32408,0.501653,0.403388,top,5,2.041453874828161,1.25,1.029372494573978
L13,informative,unigram,3,0.051724,0.54745,0.566172,0.54745,0.433828,0.45255,0.018722,0.252137,0.162071,medium,4,2.2237754316221157,1.0,0.3604095079784279
L13,infrequent,unigram,1,0.017241,0.858618,0.858618,0.858618,0.141382,0.141382,0.0,0.079311,0.049311,bottom,2,2.734601055388106,1.0,0.1348459126422429
L13,instance,unigram,5,0.086207,0.224661,0.510006,0.224661,0.489994,0.775339,0.285345,0.430773,0.352688,medium,8,1.6359887667199966,1.0,0.5769936061569422
L13,instantiate,unigram,1,0.017241,0.275016,0.275016,0.275016,0.724984,0.724984,0.0,0.371113,0.224392,medium,2,2.734601055388106,1.0,0.613622600020648
L13,instrument,unigram,1,0.017241,0.063267,0.063267,0.063267,0.936733,0.936733,0.0,0.476987,0.287917,medium,3,2.4469189829363254,1.0,0.704509572810078
L13,intrinsic,unigram,2,0.034483,0.653325,0.975468,0.653325,0.024532,0.346675,0.322143,0.190579,0.214439,medium,2,2.734601055388106,1.0,0.5864051157163701
L13,intuition,unigram,3,0.051724,0.586185,0.741123,0.586185,0.258877,0.413815,0.154939,0.23277,0.191316,medium,8,1.6359887667199966,1.0,0.31299082689380286
L13,jam,unigram,1,0.017241,0.786959,0.786959,0.786959,0.213041,0.213041,0.0,0.115141,0.070809,medium,2,2.734601055388106,1.0,0.1936343661309764
L13,jane,unigram,2,0.034483,0.092318,0.096837,0.092318,0.903163,0.907682,0.004519,0.471083,0.287454,medium,2,2.734601055388106,1.0,0.7860720117755327
L13,java,unigram,1,0.017241,0.304713,0.304713,0.304713,0.695287,0.695287,0.0,0.356264,0.215483,medium,2,2.734601055388106,1.0,0.5892600392181953
L13,jose,unigram,1,0.017241,0.118141,0.118141,0.118141,0.881859,0.881859,0.0,0.44955,0.271454,medium,2,2.734601055388106,1.0,0.7423183948893229
L13,journal,unigram,1,0.017241,0.354422,0.354422,0.354422,0.645578,0.645578,0.0,0.33141,0.20057,medium,3,2.4469189829363254,1.0,0.49077854040753877
L13,keep,unigram,1,0.017241,0.716591,0.716591,0.716591,0.283409,0.283409,0.0,0.150325,0.091919,medium,3,2.4469189829363254,1.0,0.22491834599252408
L13,kind,unigram,3,0.051724,0.089735,0.159458,0.089735,0.840542,0.910265,0.069722,0.480994,0.314686,medium,8,1.6359887667199966,1.0,0.5148227610440489
L13,know,unigram,2,0.034483,0.107166,0.714655,0.107166,0.285345,0.892834,0.607489,0.463658,0.46389,medium,8,1.6359887667199966,1.0,0.7589188289937393
L13,language model,domain_phrase,1,0.017241,0.377663,0.377663,0.377663,0.622337,0.622337,0.0,0.319789,0.193598,medium,10,1.4353180712578455,1.25,0.34734338494922046
L13,lemma,unigram,5,0.086207,0.005165,0.031633,0.005165,0.968367,0.994835,0.026469,0.540521,0.340874,top,7,1.7537718023763802,1.0,0.5978152093632463
L13,lemmas,unigram,1,0.017241,0.018076,0.018076,0.018076,0.981924,0.981924,0.0,0.499583,0.301474,top,2,2.734601055388106,1.0,0.8244111185720739
L13,lemon,unigram,1,0.017241,0.784377,0.784377,0.784377,0.215623,0.215623,0.0,0.116432,0.071583,medium,2,2.734601055388106,1.0,0.1957509473478468
L13,let,unigram,2,0.034483,0.475145,0.515817,0.475145,0.484183,0.524855,0.040671,0.279669,0.183451,medium,11,1.3483066942682158,1.0,0.24734821137019847
L13,lexeme,unigram,1,0.017241,0.131052,0.131052,0.131052,0.868948,0.868948,0.0,0.443095,0.267581,medium,2,2.734601055388106,1.0,0.7317272850018048
L13,lexical,unigram,1,0.017241,0.254358,0.254358,0.254358,0.745642,0.745642,0.0,0.381442,0.230589,medium,6,1.8873031950009027,1.0,0.43519135643206314
L13,light,unigram,1,0.017241,0.170433,0.170433,0.170433,0.829567,0.829567,0.0,0.423404,0.255767,medium,5,2.041453874828161,1.0,0.5221365332031743
L13,like,unigram,1,0.017241,0.730794,0.730794,0.730794,0.269206,0.269206,0.0,0.143224,0.087658,medium,6,1.8873031950009027,1.0,0.16543722346738912
L13,line,unigram,1,0.017241,0.255649,0.255649,0.255649,0.744351,0.744351,0.0,0.380796,0.230202,medium,5,2.041453874828161,1.0,0.46994676489319237
L13,link,unigram,1,0.017241,0.457715,0.457715,0.457715,0.542285,0.542285,0.0,0.279763,0.169582,medium,2,2.734601055388106,1.0,0.4637391161748258
L13,local,unigram,1,0.017241,0.066495,0.066495,0.066495,0.933505,0.933505,0.0,0.475373,0.286948,medium,5,2.041453874828161,1.0,0.5857911064741912
L13,location,unigram,1,0.017241,0.23499,0.23499,0.23499,0.76501,0.76501,0.0,0.391126,0.236399,medium,4,2.2237754316221157,1.0,0.5256982882600365
L13,long,unigram,2,0.034483,0.171724,0.180762,0.171724,0.819238,0.828276,0.009038,0.43138,0.264987,medium,9,1.5306282510621703,1.0,0.40559658836421125
L13,look,unigram,1,0.017241,0.619755,0.619755,0.619755,0.380245,0.380245,0.0,0.198743,0.12097,medium,9,1.5306282510621703,1.0,0.18516009953099072
L13,lot,unigram,1,0.017241,0.081343,0.081343,0.081343,0.918657,0.918657,0.0,0.467949,0.282494,medium,10,1.4353180712578455,1.0,0.40546874322191384
L13,love,unigram,1,0.017241,0.096191,0.096191,0.096191,0.903809,0.903809,0.0,0.460525,0.278039,medium,5,2.041453874828161,1.0,0.567603793903347
L13,low,unigram,6,0.103448,0.49774,0.724984,0.49774,0.275016,0.50226,0.227243,0.302854,0.26023,medium,9,1.5306282510621703,1.0,0.39831538977390857
L13,machine,unigram,3,0.051724,0.056811,0.39122,0.056811,0.60878,0.943189,0.334409,0.497457,0.403969,top,12,1.2682639865946794,1.0,0.512339334400666
L13,machine translation,domain_phrase,3,0.051724,0.050355,0.375081,0.050355,0.624919,0.949645,0.324726,0.500685,0.403001,top,6,1.8873031950009027,1.25,0.9507313436106984
L13,make,unigram,1,0.017241,0.732731,0.732731,0.732731,0.267269,0.267269,0.0,0.142255,0.087077,medium,8,1.6359887667199966,1.0,0.14245699383967714
L13,mammal,unigram,1,0.017241,0.047773,0.047773,0.047773,0.952227,0.952227,0.0,0.484734,0.292565,medium,2,2.734601055388106,1.0,0.8000485577696214
L13,mango,unigram,3,0.051724,0.192382,0.205939,0.192382,0.794061,0.807618,0.013557,0.429671,0.267042,medium,2,2.734601055388106,1.0,0.7302533350329506
L13,matrix,unigram,10,0.172414,0.747579,0.84377,0.747579,0.15623,0.252421,0.096191,0.212417,0.173549,medium,7,1.7537718023763802,1.0,0.3043653425306184
L13,max,unigram,1,0.017241,0.444158,0.444158,0.444158,0.555842,0.555842,0.0,0.286542,0.173649,medium,3,2.4469189829363254,1.0,0.42490503446790995
L13,mean,unigram,6,0.103448,0.085216,0.738541,0.085216,0.261459,0.914784,0.653325,0.509116,0.511812,top,13,1.1941560144409573,1.0,0.6111833780630553
L13,meaning,unigram,26,0.448276,0.000646,0.996772,0.000646,0.003228,0.999354,0.996127,0.723815,0.777955,top,11,1.3483066942682158,1.0,1.0489219343394298
L13,measure,unigram,5,0.086207,0.562944,0.972886,0.562944,0.027114,0.437056,0.409942,0.261632,0.288582,medium,6,1.8873031950009027,1.0,0.5446417306197505
L13,medical,unigram,3,0.051724,0.250484,0.333118,0.250484,0.666882,0.749516,0.082634,0.40062,0.270335,medium,6,1.8873031950009027,1.0,0.510204109220569
L13,medicine,unigram,1,0.017241,0.336992,0.336992,0.336992,0.663008,0.663008,0.0,0.340125,0.205799,medium,2,2.734601055388106,1.0,0.5627781625978169
L13,medline,unigram,1,0.017241,0.350549,0.350549,0.350549,0.649451,0.649451,0.0,0.333346,0.201732,medium,2,2.734601055388106,1.0,0.5516565401055534
L13,mesh,unigram,5,0.086207,0.307941,0.35765,0.307941,0.64235,0.692059,0.049709,0.389133,0.257013,medium,2,2.734601055388106,1.0,0.7028280210484633
L13,metric,unigram,4,0.068966,0.372498,0.952227,0.372498,0.047773,0.627502,0.579729,0.348234,0.389755,medium,5,2.041453874828161,1.0,0.79566685498365
L13,mis,unigram,1,0.017241,0.568108,0.568108,0.568108,0.431892,0.431892,0.0,0.224566,0.136464,medium,2,2.734601055388106,1.0,0.3731745984224825
L13,modify,unigram,1,0.017241,0.892189,0.892189,0.892189,0.107811,0.107811,0.0,0.062526,0.03924,bottom,3,2.4469189829363254,1.0,0.0960171008904214
L13,multiple,unigram,3,0.051724,0.080052,0.989025,0.080052,0.010975,0.919948,0.908974,0.485836,0.569366,medium,6,1.8873031950009027,1.0,1.074566270924884
L13,mutual,unigram,3,0.051724,0.822466,0.827631,0.822466,0.172369,0.177534,0.005165,0.114629,0.075499,medium,2,2.734601055388106,1.0,0.20645964508074663
L13,national,unigram,1,0.017241,0.3357,0.3357,0.3357,0.6643,0.6643,0.0,0.34077,0.206186,medium,2,2.734601055388106,1.0,0.5638364532062521
L13,natural,unigram,5,0.086207,0.392511,0.582957,0.392511,0.417043,0.607489,0.190445,0.346848,0.273863,medium,14,1.125163142954006,1.0,0.308140553818813
L13,near,unigram,1,0.017241,0.273725,0.273725,0.273725,0.726275,0.726275,0.0,0.371758,0.224779,medium,4,2.2237754316221157,1.0,0.49985801774458755
L13,necessary,unigram,1,0.017241,0.803744,0.803744,0.803744,0.196256,0.196256,0.0,0.106749,0.065773,medium,2,2.734601055388106,1.0,0.1798629152160419
L13,need,unigram,2,0.034483,0.606198,0.60878,0.606198,0.39122,0.393802,0.002582,0.214143,0.132709,medium,14,1.125163142954006,1.0,0.1493192755382832
L13,negative,unigram,1,0.017241,0.961265,0.961265,0.961265,0.038735,0.038735,0.0,0.027988,0.018517,bottom,8,1.6359887667199966,1.0,0.030293603993354176
L13,nltk,unigram,2,0.034483,0.304067,0.647515,0.304067,0.352485,0.695933,0.343447,0.365208,0.325607,medium,3,2.4469189829363254,1.0,0.7967339492769481
L13,node,unigram,7,0.12069,0.441575,0.5694,0.441575,0.4306,0.558425,0.127824,0.339557,0.254151,medium,4,2.2237754316221157,1.0,0.5651747497221924
L13,non,unigram,2,0.034483,0.078115,0.96062,0.078115,0.03938,0.921885,0.882505,0.478184,0.55511,medium,11,1.3483066942682158,1.0,0.7484585290552292
L13,notion,unigram,1,0.017241,0.14009,0.14009,0.14009,0.85991,0.85991,0.0,0.438575,0.264869,medium,3,2.4469189829363254,1.0,0.6481129840913616
L13,noun,unigram,6,0.103448,0.227243,0.929632,0.227243,0.070368,0.772757,0.702389,0.438102,0.483923,medium,8,1.6359887667199966,1.0,0.7916925919574409
